"Text";"Id"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660589429143277570"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660589321081229312"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660589297689559040"
"@unmagnetism Tebak brp thread ketipu tiket konser coldplay sampai hari H, gweh lebih dari 10";"1660589217528020992"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660589143666339840"
"RT @TirtoID: Pengamat musik menyatakan, isu penolakan terhadap konser Coldplay tidak bisa dianggap hanya angin lalu.

Tidak menutup kemungk…";"1660589100414689280"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588936929099776"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588850539008001"
"RT @tvOneNews: Panas! PA 212 dan MUI Tolak Coldplay, Menparekraf Sandiaga Justru Upayakan Konser Coldplay di Indonesia jadi Dua Hari https:…";"1660588840783077378"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588808864436225"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588725712326656"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588470983852033"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588438897434626"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588357037228036"
"Menparekraf Sandiaga Uno sudah mengetahui soal pro kontra konser Coldplay. Dia mengaku akan berdiskusi dengan para ulama terkait konser Coldplay. #newsupdate #update #news https://t.co/7pnYCD4zev";"1660588101608300544"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660588060697034754"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587882992799746"
"Polda Metro Jaya menangkap pasangan suami istri (pasutri), ABF (22) dan W (24) karena diduga telah melakukan penipuan penjualan tiket konser musik grup band Coldplay. https://t.co/X6AuXKvvWa";"1660587720362856448"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587714528559104"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587675508932608"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587669368233984"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587665337745408"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587635939893248"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587573310545923"
"RT @TaufikDamas: Yang enggak dapet tiket Coldplay, boleh undang kami untuk konser...? https://t.co/yTQ6VxMNKB";"1660587480385720320"
"INDONESIA VS ARGENTINA DI JAKARTA 19 JUNI 2023

NONTON TIKET KONSER COLDPLAY ?
NONTON INDONESIA VS ARGENTINA? https://t.co/GSedk4UaKb";"1660587365730242563"
"RT @OposisiCerdas: Isu Kampanye LGBT di Konser Coldplay, Ustaz Derry Sulaiman: Kalau Berani, Berarti Cari Masalah https://t.co/lXCH0fCcIv";"1660587347229155329"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587291734319104"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587238458277888"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587215884554240"
"RT @catchmeupid: Sejak resmi dirilis band Coldplay bakal konser di Jakarta, euforianya tuh kerasa banget. Apalagi pas presale dan public on…";"1660587210096381953"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660587158271586304"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586993078906887"
"@sopyan_mr @DokterTifa @tonichan157 Pgn banget tau, dr ratusan atau bahkan ribuan konser coldplay yg udh terjadi d seluruh bagian dunia ini coba sebutin negara mana yg kena azab gara2 menggelar konser Coldplay.. please dong sebutin 1 aja ?";"1660586964188549121"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586905724125184"
"@detikcom @detikbali_ Halooo Yai @MUIPusat piye iki?? jangan urusin konser Coldplay melulu... ini jelas2 ada kehancuran moral dan akhlak pemuka agama islam didepan mata kok ngga ada suara dan tindakannya???";"1660586895003508737"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586851185598464"
"RT @snogthenbite: tania widya agustina,  18 thn.
nipu org dgn kedok jual tiket konser coldplay.

greesella sophina adhalia, 17 thn.
sering…";"1660586732667170823"
"RT @antaranews: Polri terus menerima sejumlah pengaduan terkait dugaan penipuan penjualan tiket konser Coldplay dari masyarakat. 

https://…";"1660586614312296448"
"RT @TeddGus: KONSER BAND COLDPLAY DAN LGBT

Tiket menonton konser Coldplay di Jakarta terjual habis. Ini menunjukkan bahwa masyarakat tidak…";"1660586562659430400"
"Tapi, konser Coldplay di Jakarta juga menuai pro kontra, guys. 

Mulai dari pencekalan samper seruan boikot di bandara. 

Respons pemerintah gimana? https://t.co/dfBsZBi40Y";"1660586496683040769"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586493570871297"
"Sejak resmi dirilis band Coldplay bakal konser di Jakarta, euforianya tuh kerasa banget. Apalagi pas presale dan public on sale ticket 17 & 19 Mei kemarin. 

Beneran ‘war’ sama jaringan internet lah, sama jastip lah, bot mesin lah, sampe calo yang bikin emosi. https://t.co/rI5vSK0bY1";"1660586486985814017"
"Penggemar Coldplay bisa menginap di hotel-hotel di sekitar stasiun MRT atau halte Transjakarta, harga per malamnya masih terbilang ramah di kantong. Berikut rekomendasinya. #souja #soulofjakarta #kliksouja #konser #coldplay #jakarta #akomodasi #hotel

https://t.co/n20orcHDCP https://t.co/bfQLJuJxNg";"1660586385487568897"
"@TeddGus Ted drpd uang unt beli tiket konser coldplay mendingan bantu buat inves ikn ...";"1660586342122700800"
"Hai para #SobatPajak!
Yang berhasil war #tiket #Coldplay coba absen! Sayang banget Mimin Sopa nggak dapet tiket nya huhu.
Tahukah Sobat, harga tiket itu belum masuk dengan pajak lho
Kira-kira kena #pajak apa aja dan berapa harga setelah terkena pajak? [Part1]
#konser  #hiburan https://t.co/Vcf3Zo7n8M";"1660586310875377664"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586305355653121"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586272761708545"
"RT @nabhan_r_p: MENANGGAPI BERITA TENTANG TIKET NONTON KONSER COLDPLAY YANG MENURUT KEMENKES BUTUH BOOSTER TERLEBIH DAHULU

PENGUMUMAN BAGI…";"1660586209549389824"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586187164381184"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586085209210881"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660586041349406720"
"RT @TeddGus: Tiket Konser Coldplay di Jakarta Ludes Terjual, Bukti Masyarakat Indonesia Tak Peduli Ancaman Pihak yang Menolak https://t.co/…";"1660585995908284417"
"kakak gue sama pacarnya mau nonton konser coldplay cat 6 anjeng";"1660585986450132992"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660585968058118144"
"Polisi ungkap kasus penipuan tiket konser band Coldplay

https://t.co/NdfhU9lOKR";"1660585908138311681"
"RT @inilahdotcom: ???Ketua Umum PKB, Muhaimin Iskandar atau Cak Imin (@cakimiNOW) berjanji dirinya bakal menggelar konser Coldplay secara g…";"1660585698053996545"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660585632270532608"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660585574166847488"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660585504281333761"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660585419745153027"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660585404754714624"
"Polri terus menerima sejumlah pengaduan terkait dugaan penipuan penjualan tiket konser Coldplay dari masyarakat. 

https://t.co/Ddjqu3TZ69";"1660585314824642560"
"Pasutri Penipu Jastip Tiket Konser Coldplay Ditangkap https://t.co/a2EZy74u41 https://t.co/1IBVbCyFzo";"1660584731832877057"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584699788673024"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584582658539521"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584491558244353"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584452312141824"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584429272854529"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584423065264129"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584385689829379"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584348054343681"
"RT @MKaruniasa: @asumsico Momentum Coldplay Indonesia. Konsep konser ramah lingkungan mesti mulai diterapkan di Indonesia. Tidak hanya urus…";"1660584323677028353"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584190377885696"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584165027491840"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660584108689608706"
"RT @adri_7i: Nah loh,,,
990 santri hamil, 
MUI ngga berniat ngomentari Qontol panji gumilang?..?
PA 2I2, MUI sibuk dgn konser Coldplay dan…";"1660584025852121088"
"https://t.co/Ylk8EmqVmk";"1660583839000047616"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660583563350396928"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660583556031328256"
"RT @agama_nusantara: https://t.co/Gf6tbLJcfa";"1660583454218788864"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660583321628442624"
"RT @adri_7i: Nah loh,,,
990 santri hamil, 
MUI ngga berniat ngomentari Qontol panji gumilang?..?
PA 2I2, MUI sibuk dgn konser Coldplay dan…";"1660583287117713411"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660583192758456321"
"RT @t3luuur: Yang setuju boikot konser Coldplay Like & RT https://t.co/NL7ThyGbgI";"1660583064958013440"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660583022092230657"
"Sebenarnya sih solusinya gampang bener
Coldplay silahkan menggelarkan konser
Tapi
Dilarang membawa pesan LGBT disini
Karena disini itu DILARANG!!!!";"1660582964911304704"
"RT @adri_7i: Nah loh,,,
990 santri hamil, 
MUI ngga berniat ngomentari Qontol panji gumilang?..?
PA 2I2, MUI sibuk dgn konser Coldplay dan…";"1660582856761159680"
"RT @nabhan_r_p: MENANGGAPI BERITA TENTANG TIKET NONTON KONSER COLDPLAY YANG MENURUT KEMENKES BUTUH BOOSTER TERLEBIH DAHULU

PENGUMUMAN BAGI…";"1660582836741758976"
"@verdebianco31 arjantin’de coldplay 10 tane kapal? gi?e konser veriyor 80 bin ki?ilik stadyumda :D bütün dünyadan en popüler ?ark?c?lar geliyor türkiye’ye kimse gelmiyor.. arjantin olaca??z diyen arkada?lar arjantin’i tan?m?yor hiç";"1660582828378058753"
"RT @adri_7i: Nah loh,,,
990 santri hamil, 
MUI ngga berniat ngomentari Qontol panji gumilang?..?
PA 2I2, MUI sibuk dgn konser Coldplay dan…";"1660582564422373379"
"RT @republikaonline: Polisi menangkap sepasang suami istri melakukan penipuan tiket konser Coldplay. https://t.co/CYDuhUFw0m";"1660582483329716226"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660582412458524672"
"RT @justlikeaegi99: ? SCAMMER TIKET KONSER SUGA AGUST D COLDPLAY ?

Hati2 sama yang mau beli tiket konser sama scammer satu ini: 

Nama: Fi…";"1660582359920697349"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660582263049056258"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660582216395792384"
"RT @tanyarlfes: ? Dari pada ngabisin duit buat war Coldplay mending nabung buat nonton konser ini ? https://t.co/FGh4iwnnLP";"1660582093955661825"
"Viral, Pengantin Pria Berikan Maskawin Tiket Konser Coldplay Saat Ijab Kabul https://t.co/TuXAZuOMdA";"1660582046232870914"
"Untung pwk maput bukan hiduo di jaman soekarno

Mahfud MD Sarankan Anak Muda Nonton Konser Coldplay, Meski Kena Ancam Novel Bamukmin PA 212: Ndak Usah Takut https://t.co/HVRwlsh9eV";"1660582021079654405"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581900375986177"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581865655533568"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581792175513600"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581710432714753"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581558250795008"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581500134498305"
"tdi ada mbak indomret nanya ktmennya katanya 'cosplay itu apa trs djwab cosplay itu biduan' trs mbak nya blg 'bukan biduan, yg konser itu loh' mas2 nyah kekeh bgt ngjawab 'iya itu biduan' jncoy aku ikutan bingung ini lg ngbhs apaan, kukira cosplay anime trnyta lg ngbhas coldplay";"1660581485097947136"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581481654411265"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660581184198557697"
"Nih kek nya kalo svt konser lagi disini, tiket coldplay gue lepas dah ?";"1660581050836455424"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660580901313716227"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660580837925216256"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660580822792159232"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660580747160489990"
"RT @inilahdotcom: ???Ketua Umum PKB, Muhaimin Iskandar atau Cak Imin (@cakimiNOW) berjanji dirinya bakal menggelar konser Coldplay secara g…";"1660580543065657344"
"Polri menerima lebih dari satu laporan dan pengaduan terkait dugaan penipuan bermodus penjualan tiket konser Coldplay. https://t.co/GVDhciX34f";"1660580536568651776"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660580491735732225"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660580375331246087"
"RT @amourbie: ??Penipuan Tiket Konser COLDPLAY
a/n Gilang Purnama dan Tania Widya Agustina

Kronologi: 
Aku & temen temen ikut war tiket co…";"1660580297040334851"
